customer_id,churn_date,is_churned,churn_reason,churn_type,days_since_last_transaction,last_transaction_date,total_customer_value,customer_lifetime_months,win_back_eligible,prediction_date,actual_churn_date
CUST_000272,,False,,,7,2023-12-25,141.97901560286778,6.233333333333333,False,2023-12-02,
CUST_000273,,False,,,5,2023-12-27,396.75401064749514,12.166666666666666,False,2023-12-02,
CUST_000274,,False,,,19,2023-12-13,88.05529919749762,2.6333333333333333,False,2023-12-02,
CUST_000275,2023-12-01,True,Price,Voluntary,17,2023-12-15,152.06259295644782,4.566666666666666,True,2023-12-02,2023-12-01
CUST_000276,2022-07-29,True,Price,Voluntary,9,2023-12-23,3030.498761503313,20.3,True,2023-12-02,2022-07-29
CUST_000277,,False,,,1,2023-12-31,333.3256216923233,13.033333333333333,False,2023-12-02,
CUST_000278,,False,,,2,2023-12-30,61.904938986649235,1.0666666666666667,False,2023-12-02,
CUST_000279,,False,,,7,2023-12-25,576.2543553786201,18.233333333333334,False,2023-12-02,
CUST_000280,,False,,,10,2023-12-22,979.057513066915,17.333333333333332,False,2023-12-02,
CUST_000281,,False,,,5,2023-12-27,605.3213810305873,3.1666666666666665,False,2023-12-02,
CUST_000282,,False,,,15,2023-12-17,404.9357616173603,12.5,False,2023-12-02,
CUST_000283,,False,,,27,2023-12-05,227.6840895731047,8.9,False,2023-12-02,
CUST_000284,,False,,,30,2023-12-02,153.42586800156295,5.0,False,2023-12-02,
CUST_000285,,False,,,19,2023-12-13,244.68221563518935,10.633333333333333,False,2023-12-02,
CUST_000286,,False,,,28,2023-12-04,121.27714175722879,4.933333333333334,False,2023-12-02,
CUST_000287,,False,,,15,2023-12-17,467.20941439588637,8.5,False,2023-12-02,
CUST_000288,,False,,,13,2023-12-19,627.5905093163722,10.433333333333334,False,2023-12-02,
CUST_000289,2023-08-25,True,Service Quality,Voluntary,18,2023-12-14,960.2741946153097,15.6,True,2023-12-02,2023-08-25
CUST_000290,2023-08-29,True,Technical Issues,Voluntary,20,2023-12-12,1001.8999786706418,17.666666666666668,True,2023-12-02,2023-08-29
CUST_000291,,False,,,30,2023-12-02,724.5718076532022,24.0,False,2023-12-02,
CUST_000292,,False,,,21,2023-12-11,124.8171939769598,1.7,False,2023-12-02,
CUST_000293,,False,,,24,2023-12-08,659.2776860087519,22.8,False,2023-12-02,
CUST_000294,,False,,,1,2023-12-31,181.3335926914486,5.033333333333333,False,2023-12-02,
CUST_000295,,False,,,8,2023-12-24,368.08965482048393,12.266666666666667,False,2023-12-02,
CUST_000296,2023-11-02,True,Service Quality,Voluntary,3,2023-12-29,143.49471003019704,4.1,True,2023-12-02,2023-11-02
CUST_000297,2023-12-22,True,Price,Voluntary,25,2023-12-07,311.85931037910535,1.8333333333333333,True,2023-12-02,2023-12-22
CUST_000298,2023-08-30,True,Service Quality,Voluntary,9,2023-12-23,1407.7462119815186,22.3,True,2023-12-02,2023-08-30
CUST_000299,,False,,,8,2023-12-24,1226.9929085856081,20.266666666666666,False,2023-12-02,
CUST_000300,2023-12-24,True,Service Quality,Voluntary,5,2023-12-27,1305.7779995391952,10.166666666666666,True,2023-12-02,2023-12-24
CUST_000301,,False,,,12,2023-12-20,126.16453539165681,3.4,False,2023-12-02,
CUST_000302,,False,,,19,2023-12-13,498.68526151899624,7.633333333333334,False,2023-12-02,
CUST_000303,,False,,,26,2023-12-06,444.47808424474215,3.8666666666666667,False,2023-12-02,
CUST_000304,,False,,,25,2023-12-07,1264.3598623628925,23.833333333333332,False,2023-12-02,
CUST_000305,2022-12-13,True,Price,Voluntary,30,2023-12-02,1129.2075459525593,20.0,True,2023-12-02,2022-12-13
CUST_000306,,False,,,9,2023-12-23,547.8638494531195,17.3,False,2023-12-02,
CUST_000307,,False,,,23,2023-12-09,633.7070256845906,10.766666666666667,False,2023-12-02,
CUST_000308,,False,,,3,2023-12-29,466.77085806568505,15.1,False,2023-12-02,
CUST_000309,,False,,,17,2023-12-15,374.45728700220684,12.566666666666666,False,2023-12-02,
CUST_000310,,False,,,21,2023-12-11,539.3163474364553,19.7,False,2023-12-02,
CUST_000311,,False,,,8,2023-12-24,1038.7659393448962,17.266666666666666,False,2023-12-02,
CUST_000312,,False,,,27,2023-12-05,356.31716628134484,5.9,False,2023-12-02,
CUST_000313,2023-03-13,True,Service Quality,Voluntary,19,2023-12-13,672.324301743131,11.633333333333333,True,2023-12-02,2023-03-13
CUST_000314,,False,,,11,2023-12-21,60.86313359332006,1.3666666666666667,False,2023-12-02,
CUST_000315,,False,,,15,2023-12-17,319.723394158637,12.5,False,2023-12-02,
CUST_000316,2023-02-22,True,Price,Voluntary,11,2023-12-21,817.1156163916164,13.366666666666667,True,2023-12-02,2023-02-22
CUST_000317,,False,,,14,2023-12-18,31.192207887252977,1.4666666666666666,False,2023-12-02,
CUST_000318,2023-09-13,True,Service Quality,Voluntary,9,2023-12-23,348.4235779897583,11.3,True,2023-12-02,2023-09-13
CUST_000319,,False,,,6,2023-12-26,91.77366429707438,2.2,False,2023-12-02,
CUST_000320,,False,,,5,2023-12-27,1450.7097050102716,9.166666666666666,False,2023-12-02,
CUST_000321,2023-09-15,True,Service Quality,Voluntary,9,2023-12-23,528.7688082890054,8.3,True,2023-12-02,2023-09-15
CUST_000322,,False,,,3,2023-12-29,546.3401695911832,20.1,False,2023-12-02,
CUST_000323,,False,,,25,2023-12-07,180.15611339708698,5.833333333333333,False,2023-12-02,
CUST_000324,,False,,,30,2023-12-02,351.2802938403505,6.0,False,2023-12-02,
CUST_000325,2023-06-08,True,Price,Voluntary,14,2023-12-18,275.81711732742923,8.466666666666667,True,2023-12-02,2023-06-08
CUST_000326,,False,,,4,2023-12-28,1648.3553442861937,11.133333333333333,False,2023-12-02,
CUST_000327,,False,,,25,2023-12-07,1135.8631122214636,19.833333333333332,False,2023-12-02,
CUST_000328,,False,,,4,2023-12-28,589.5535931326284,9.133333333333333,False,2023-12-02,
CUST_000329,,False,,,22,2023-12-10,662.0045874993052,10.733333333333333,False,2023-12-02,
CUST_000330,,False,,,21,2023-12-11,860.3169476406069,16.7,False,2023-12-02,
CUST_000331,2023-11-26,True,Competition,Voluntary,17,2023-12-15,235.60873530434182,8.566666666666666,True,2023-12-02,2023-11-26
CUST_000332,,False,,,18,2023-12-14,227.87197077568354,7.6,False,2023-12-02,
CUST_000333,,False,,,11,2023-12-21,93.19191493800444,2.3666666666666667,False,2023-12-02,
CUST_000334,2023-09-06,True,Price,Voluntary,27,2023-12-05,1997.7402427938428,13.9,True,2023-12-02,2023-09-06
CUST_000335,,False,,,14,2023-12-18,1370.8041482186484,23.466666666666665,False,2023-12-02,
CUST_000336,,False,,,23,2023-12-09,305.8416208125928,10.766666666666667,False,2023-12-02,
CUST_000337,2023-01-08,True,Service Quality,Voluntary,15,2023-12-17,626.9991749722946,21.5,True,2023-12-02,2023-01-08
CUST_000338,,False,,,16,2023-12-16,666.5255517129513,23.533333333333335,False,2023-12-02,
CUST_000339,,False,,,7,2023-12-25,1132.801445834935,19.233333333333334,False,2023-12-02,
CUST_000340,,False,,,19,2023-12-13,325.5433192683871,11.633333333333333,False,2023-12-02,
CUST_000341,,False,,,14,2023-12-18,143.0805460555839,5.466666666666667,False,2023-12-02,
CUST_000342,,False,,,21,2023-12-11,212.13009460921313,6.7,False,2023-12-02,
CUST_000343,,False,,,30,2023-12-02,459.56571126529275,15.0,False,2023-12-02,
CUST_000344,2023-12-16,True,Price,Voluntary,6,2023-12-26,92.77186100766691,2.2,True,2023-12-02,2023-12-16
CUST_000345,,False,,,6,2023-12-26,632.2304175904909,22.2,False,2023-12-02,
CUST_000346,,False,,,6,2023-12-26,88.55552114871489,2.2,False,2023-12-02,
CUST_000347,2023-11-21,True,Service Quality,Voluntary,26,2023-12-06,173.0166280290484,5.866666666666666,True,2023-12-02,2023-11-21
CUST_000348,,False,,,18,2023-12-14,609.1707321522936,21.6,False,2023-12-02,
CUST_000349,,False,,,21,2023-12-11,507.88681433927684,18.7,False,2023-12-02,
CUST_000350,,False,,,18,2023-12-14,269.43555642120225,8.6,False,2023-12-02,
CUST_000351,,False,,,8,2023-12-24,150.16119255732218,4.266666666666667,False,2023-12-02,
CUST_000352,,False,,,3,2023-12-29,582.2586328947358,20.1,False,2023-12-02,
CUST_000353,2023-04-21,True,Price,Voluntary,5,2023-12-27,813.8299950012586,12.166666666666666,True,2023-12-02,2023-04-21
CUST_000354,,False,,,16,2023-12-16,144.04421721602765,5.533333333333333,False,2023-12-02,
CUST_000355,2023-12-05,True,Price,Voluntary,17,2023-12-15,495.16856078922297,16.566666666666666,True,2023-12-02,2023-12-05
CUST_000356,,False,,,7,2023-12-25,427.7784635769436,15.233333333333333,False,2023-12-02,
CUST_000357,,False,,,14,2023-12-18,1458.1642490736324,11.466666666666667,False,2023-12-02,
CUST_000358,,False,,,9,2023-12-23,1195.4484509886902,22.3,False,2023-12-02,
CUST_000359,,False,,,7,2023-12-25,1179.81356752364,21.233333333333334,False,2023-12-02,
CUST_000360,2023-12-01,True,Service Quality,Voluntary,20,2023-12-12,367.4247772613414,5.666666666666667,True,2023-12-02,2023-12-01
CUST_000361,,False,,,13,2023-12-19,382.2356669199287,13.433333333333334,False,2023-12-02,
CUST_000362,,False,,,29,2023-12-03,143.94241693221042,4.966666666666667,False,2023-12-02,
CUST_000363,,False,,,5,2023-12-27,433.8014595767924,7.166666666666667,False,2023-12-02,
CUST_000364,2023-05-02,True,Service Quality,Voluntary,4,2023-12-28,555.3767958018872,19.133333333333333,True,2023-12-02,2023-05-02
CUST_000365,2023-12-27,True,Service Quality,Voluntary,19,2023-12-13,367.83488194195354,5.633333333333334,True,2023-12-02,2023-12-27
CUST_000366,,False,,,8,2023-12-24,772.7155038818948,12.266666666666667,False,2023-12-02,
CUST_000367,,False,,,29,2023-12-03,28.865711127569615,1.9666666666666666,False,2023-12-02,
CUST_000368,,False,,,18,2023-12-14,422.3718790250843,7.6,False,2023-12-02,
CUST_000369,2023-09-23,True,Competition,Voluntary,29,2023-12-03,259.1818684311226,10.966666666666667,True,2023-12-02,2023-09-23
CUST_000370,2023-11-17,True,Service Quality,Voluntary,30,2023-12-02,1054.5711942798698,19.0,True,2023-12-02,2023-11-17
CUST_000371,2023-11-24,True,Service Quality,Voluntary,30,2023-12-02,60.237108744289344,3.0,True,2023-12-02,2023-11-24
CUST_000372,,False,,,22,2023-12-10,237.07878823458634,9.733333333333333,False,2023-12-02,
CUST_000373,,False,,,14,2023-12-18,510.7845794884191,19.466666666666665,False,2023-12-02,
CUST_000374,,False,,,8,2023-12-24,582.4407667200489,21.266666666666666,False,2023-12-02,
CUST_000375,,False,,,22,2023-12-10,374.5870221739521,12.733333333333333,False,2023-12-02,
CUST_000376,,False,,,12,2023-12-20,90.10467501644351,2.4,False,2023-12-02,
CUST_000377,,False,,,5,2023-12-27,455.5456085094858,14.166666666666666,False,2023-12-02,
CUST_000378,,False,,,2,2023-12-30,480.3624637170394,7.066666666666666,False,2023-12-02,
CUST_000379,,False,,,11,2023-12-21,291.2777147059057,10.366666666666667,False,2023-12-02,
CUST_000380,,False,,,5,2023-12-27,121.77791912778751,1.1666666666666667,False,2023-12-02,
CUST_000381,,False,,,21,2023-12-11,2288.020035006731,15.7,False,2023-12-02,
CUST_000382,,False,,,24,2023-12-08,61.16280754022374,1.8,False,2023-12-02,
CUST_000383,2023-09-17,True,Price,Voluntary,9,2023-12-23,443.1170577415211,15.3,True,2023-12-02,2023-09-17
CUST_000384,,False,,,22,2023-12-10,58.0705381625023,1.7333333333333334,False,2023-12-02,
CUST_000385,,False,,,10,2023-12-22,765.455686686464,12.333333333333334,False,2023-12-02,
CUST_000386,,False,,,18,2023-12-14,381.0690404581115,13.6,False,2023-12-02,
CUST_000387,2023-09-04,True,Competition,Voluntary,5,2023-12-27,738.3860944673007,24.166666666666668,True,2023-12-02,2023-09-04
CUST_000388,,False,,,25,2023-12-07,1200.1408524974936,22.833333333333332,False,2023-12-02,
CUST_000389,2023-02-16,True,Service Quality,Voluntary,26,2023-12-06,1292.6667413075436,23.866666666666667,True,2023-12-02,2023-02-16
CUST_000390,,False,,,13,2023-12-19,507.10538204353827,17.433333333333334,False,2023-12-02,
CUST_000391,,False,,,2,2023-12-30,536.5553434132546,18.066666666666666,False,2023-12-02,
CUST_000392,,False,,,7,2023-12-25,333.1383858046412,12.233333333333333,False,2023-12-02,
CUST_000393,,False,,,14,2023-12-18,521.3108598331371,20.466666666666665,False,2023-12-02,
CUST_000394,,False,,,24,2023-12-08,905.945352855126,18.8,False,2023-12-02,
CUST_000395,,False,,,27,2023-12-05,661.9711841677022,11.9,False,2023-12-02,
CUST_000396,,False,,,30,2023-12-02,87.665694408115,3.0,False,2023-12-02,
CUST_000397,2023-05-01,True,Service Quality,Voluntary,11,2023-12-21,277.39763199179805,11.6,True,2023-12-02,2023-05-01
CUST_000398,2022-05-01,True,Price,Voluntary,16,2023-12-16,1153.4185238533528,22.533333333333335,True,2023-12-02,2022-05-01
CUST_000399,,False,,,1,2023-12-31,249.57374816030887,7.033333333333333,False,2023-12-02,
CUST_000400,,False,,,19,2023-12-13,185.06534234129623,5.633333333333334,False,2023-12-02,
CUST_000401,,False,,,5,2023-12-27,415.590379976476,13.166666666666666,False,2023-12-02,
CUST_000402,,False,,,25,2023-12-07,244.50832332950716,7.833333333333333,False,2023-12-02,
CUST_000403,2023-06-23,True,Service Quality,Voluntary,27,2023-12-05,214.1927503242476,7.9,True,2023-12-02,2023-06-23
CUST_000404,,False,,,27,2023-12-05,307.34406243811713,9.9,False,2023-12-02,
CUST_000405,2023-10-11,True,Service Quality,Voluntary,27,2023-12-05,615.4460095874631,9.9,True,2023-12-02,2023-10-11
CUST_000406,2023-11-10,True,Price,Voluntary,14,2023-12-18,340.8438017347879,10.466666666666667,True,2023-12-02,2023-11-10
CUST_000407,2023-12-29,True,Price,Voluntary,18,2023-12-14,1038.5194070253626,18.6,True,2023-12-02,2023-12-29
CUST_000408,,False,,,13,2023-12-19,376.8094578795432,14.433333333333334,False,2023-12-02,
CUST_000409,,False,,,27,2023-12-05,739.6994921974986,13.9,False,2023-12-02,
CUST_000410,2023-09-23,True,Service Quality,Voluntary,11,2023-12-21,393.94610693296806,12.366666666666667,True,2023-12-02,2023-09-23
CUST_000411,2022-08-05,True,Service Quality,Voluntary,22,2023-12-10,1076.907227937615,20.733333333333334,True,2023-12-02,2022-08-05
CUST_000412,,False,,,28,2023-12-04,1086.7802326021156,19.933333333333334,False,2023-12-02,
CUST_000413,,False,,,1,2023-12-31,785.2042121955935,14.033333333333333,False,2023-12-02,
CUST_000414,,False,,,10,2023-12-22,514.7438791712058,16.333333333333332,False,2023-12-02,
CUST_000415,,False,,,13,2023-12-19,492.88069819075696,19.433333333333334,False,2023-12-02,
CUST_000416,,False,,,7,2023-12-25,499.3438689107555,15.233333333333333,False,2023-12-02,
CUST_000417,2023-06-08,True,Service Quality,Voluntary,28,2023-12-04,560.069303779182,8.933333333333334,True,2023-12-02,2023-06-08
CUST_000418,,False,,,19,2023-12-13,885.9539346017768,15.633333333333333,False,2023-12-02,
CUST_000419,,False,,,4,2023-12-28,1437.800887894821,23.133333333333333,False,2023-12-02,
CUST_000420,,False,,,17,2023-12-15,148.62029521631263,4.566666666666666,False,2023-12-02,
CUST_000421,,False,,,2,2023-12-30,1303.9316602271097,8.066666666666666,False,2023-12-02,
CUST_000422,2023-03-24,True,Service Quality,Voluntary,23,2023-12-09,1283.0990085243586,23.766666666666666,True,2023-12-02,2023-03-24
CUST_000423,,False,,,30,2023-12-02,239.10578159728703,4.0,False,2023-12-02,
CUST_000424,,False,,,1,2023-12-31,446.44792789554185,14.033333333333333,False,2023-12-02,
CUST_000425,,False,,,14,2023-12-18,277.05781262419725,8.466666666666667,False,2023-12-02,
CUST_000426,2023-12-10,True,Service Quality,Voluntary,17,2023-12-15,122.41206902613628,3.566666666666667,True,2023-12-02,2023-12-10
CUST_000427,,False,,,7,2023-12-25,714.9971082847642,24.233333333333334,False,2023-12-02,
CUST_000428,2023-09-04,True,Price,Voluntary,10,2023-12-22,632.6722980629143,10.333333333333334,True,2023-12-02,2023-09-04
CUST_000429,,False,,,22,2023-12-10,184.02131201462038,6.733333333333333,False,2023-12-02,
CUST_000430,2023-11-26,True,Competition,Voluntary,11,2023-12-21,594.4908659846691,10.366666666666667,True,2023-12-02,2023-11-26
CUST_000431,2023-08-04,True,Competition,Voluntary,1,2023-12-31,205.88393654071405,7.033333333333333,True,2023-12-02,2023-08-04
CUST_000432,,False,,,16,2023-12-16,120.21888978226829,3.533333333333333,False,2023-12-02,
CUST_000433,2023-09-16,True,Price,Voluntary,24,2023-12-08,498.7224853077518,8.8,True,2023-12-02,2023-09-16
CUST_000434,,False,,,23,2023-12-09,87.28754804512138,2.7666666666666666,False,2023-12-02,
CUST_000435,2022-12-26,True,Service Quality,Voluntary,5,2023-12-27,488.23631669919973,16.166666666666668,True,2023-12-02,2022-12-26
CUST_000436,,False,,,16,2023-12-16,529.3320353937814,8.533333333333333,False,2023-12-02,
CUST_000437,,False,,,22,2023-12-10,527.3096135795961,16.733333333333334,False,2023-12-02,
CUST_000438,2023-08-16,True,Service Quality,Voluntary,8,2023-12-24,153.28667474151536,6.266666666666667,True,2023-12-02,2023-08-16
CUST_000439,,False,,,27,2023-12-05,406.61582614593607,13.9,False,2023-12-02,
CUST_000440,,False,,,1,2023-12-31,421.527944813792,15.033333333333333,False,2023-12-02,
CUST_000441,,False,,,11,2023-12-21,122.26447167229665,1.3666666666666667,False,2023-12-02,
CUST_000442,,False,,,5,2023-12-27,241.4536062654939,8.166666666666666,False,2023-12-02,
CUST_000443,2023-12-29,True,Service Quality,Voluntary,6,2023-12-26,59.79443953423032,1.2,True,2023-12-02,2023-12-29
CUST_000444,,False,,,12,2023-12-20,3404.017870130094,22.4,False,2023-12-02,
CUST_000445,,False,,,30,2023-12-02,552.5773359159552,21.0,False,2023-12-02,
CUST_000446,,False,,,10,2023-12-22,2059.207645957365,13.333333333333334,False,2023-12-02,
CUST_000447,2023-09-16,True,Service Quality,Voluntary,9,2023-12-23,468.20721769094877,7.3,True,2023-12-02,2023-09-16
CUST_000448,2023-02-25,True,Service Quality,Voluntary,16,2023-12-16,376.800751535602,14.533333333333333,True,2023-12-02,2023-02-25
CUST_000449,,False,,,5,2023-12-27,1312.8047494852947,23.166666666666668,False,2023-12-02,
CUST_000450,,False,,,14,2023-12-18,202.0106688692982,6.466666666666667,False,2023-12-02,
CUST_000451,,False,,,22,2023-12-10,991.6409793260573,19.733333333333334,False,2023-12-02,
CUST_000452,,False,,,12,2023-12-20,749.9492521603906,13.4,False,2023-12-02,
CUST_000453,,False,,,14,2023-12-18,241.66548053641975,7.466666666666667,False,2023-12-02,
CUST_000454,,False,,,20,2023-12-12,268.3140221658397,8.666666666666666,False,2023-12-02,
CUST_000455,,False,,,16,2023-12-16,1187.494555348384,18.533333333333335,False,2023-12-02,
CUST_000456,2022-12-29,True,Service Quality,Voluntary,11,2023-12-21,449.3139096511737,14.366666666666667,True,2023-12-02,2022-12-29
CUST_000457,,False,,,26,2023-12-06,405.44118311200214,13.866666666666667,False,2023-12-02,
CUST_000458,2022-11-30,True,Price,Voluntary,22,2023-12-10,458.0137059025878,14.733333333333333,True,2023-12-02,2022-11-30
CUST_000459,,False,,,12,2023-12-20,173.17400629894502,2.4,False,2023-12-02,
CUST_000460,,False,,,15,2023-12-17,424.91694693815725,15.5,False,2023-12-02,
CUST_000461,,False,,,14,2023-12-18,525.9663362020844,17.466666666666665,False,2023-12-02,
CUST_000462,,False,,,23,2023-12-09,286.69673649138264,10.766666666666667,False,2023-12-02,
CUST_000463,,False,,,3,2023-12-29,929.5197127303021,16.1,False,2023-12-02,
CUST_000464,,False,,,8,2023-12-24,1422.2772811803372,24.266666666666666,False,2023-12-02,
CUST_000465,,False,,,5,2023-12-27,116.17248783915878,3.1666666666666665,False,2023-12-02,
CUST_000466,,False,,,26,2023-12-06,180.17434932584575,3.8666666666666667,False,2023-12-02,
CUST_000467,,False,,,24,2023-12-08,309.75765014823844,1.8,False,2023-12-02,
CUST_000468,,False,,,6,2023-12-26,1128.3301844485645,18.2,False,2023-12-02,
CUST_000469,,False,,,20,2023-12-12,618.8135175038275,10.666666666666666,False,2023-12-02,
CUST_000470,2023-12-04,True,Service Quality,Voluntary,12,2023-12-20,61.13988115492982,2.4,True,2023-12-02,2023-12-04
CUST_000471,,False,,,13,2023-12-19,590.0731689081883,11.433333333333334,False,2023-12-02,
CUST_000472,,False,,,18,2023-12-14,351.5753959828284,13.6,False,2023-12-02,
CUST_000473,2022-09-09,True,Price,Voluntary,8,2023-12-24,2628.63874068089,18.266666666666666,True,2023-12-02,2022-09-09
CUST_000474,,False,,,14,2023-12-18,409.5514637943735,13.466666666666667,False,2023-12-02,
